,USAGE,season,period,cost,storage_available,storage_send,grid_store,purchase_peak,purchase_offpeak,grid_demand_peak,grid_demand_offpeak
2011-03-26 16:00:00,0.8260000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.8260000000000001,0.0,0.8260000000000001
2011-03-26 17:00:00,0.882,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.882,0.0,0.882
2011-03-26 18:00:00,0.867,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.867,0.0,0.867
2011-03-26 19:00:00,0.852,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.852,0.0,0.852
2011-03-26 20:00:00,0.873,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.873,0.0,0.873
2011-03-26 21:00:00,0.86,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.86,0.0,0.86
2011-03-26 22:00:00,0.848,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.848,0.0,0.848
2011-03-26 23:00:00,0.859,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.859,0.0,0.859
2011-03-27 00:00:00,0.856,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.856,0.0,0.856
2011-03-27 01:00:00,0.908,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.908,0.0,0.908
2011-03-27 02:00:00,1.085,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.085,0.0,1.085
2011-03-27 03:00:00,1.1340000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.1340000000000001,0.0,1.1340000000000001
2011-03-27 04:00:00,1.068,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.068,0.0,1.068
2011-03-27 05:00:00,0.928,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.928,0.0,0.928
2011-03-27 06:00:00,0.788,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.788,0.0,0.788
2011-03-27 07:00:00,0.686,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.686,0.0,0.686
2011-03-27 08:00:00,0.593,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.593,0.0,0.593
2011-03-27 09:00:00,0.5710000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.5710000000000001,0.0,0.5710000000000001
2011-03-27 10:00:00,0.5630000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.5630000000000001,0.0,0.5630000000000001
2011-03-27 11:00:00,0.5670000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.5670000000000001,0.0,0.5670000000000001
2011-03-27 12:00:00,0.621,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.621,0.0,0.621
2011-03-27 13:00:00,0.6880000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.6880000000000001,0.0,0.6880000000000001
2011-03-27 14:00:00,0.799,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.799,0.0,0.799
2011-03-27 15:00:00,0.889,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.889,0.0,0.889
2011-03-27 16:00:00,0.892,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.892,0.0,0.892
2011-03-27 17:00:00,0.877,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.877,0.0,0.877
2011-03-27 18:00:00,0.904,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.904,0.0,0.904
2011-03-27 19:00:00,0.882,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.882,0.0,0.882
2011-03-27 20:00:00,0.912,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.912,0.0,0.912
2011-03-27 21:00:00,0.909,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.909,0.0,0.909
2011-03-27 22:00:00,0.905,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.905,0.0,0.905
2011-03-27 23:00:00,0.862,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.862,0.0,0.862
2011-03-28 00:00:00,0.909,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.909,0.0,0.909
2011-03-28 01:00:00,1.0110000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.0110000000000001,0.0,1.0110000000000001
2011-03-28 02:00:00,1.175,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.175,0.0,1.175
2011-03-28 03:00:00,1.203,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.203,0.0,1.203
2011-03-28 04:00:00,1.042,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.042,0.0,1.042
2011-03-28 05:00:00,0.911,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.911,0.0,0.911
2011-03-28 06:00:00,0.784,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.784,0.0,0.784
2011-03-28 07:00:00,0.662,non_summer,peak,0.18266,6.0,0.662,0.0,0.0,0.0,0.0,0.0
2011-03-28 08:00:00,0.607,non_summer,peak,0.18266,5.338,0.607,0.0,0.0,0.0,0.0,0.0
2011-03-28 09:00:00,0.579,non_summer,peak,0.18266,4.731,0.579,0.0,0.0,0.0,0.0,0.0
2011-03-28 10:00:00,0.558,non_summer,peak,0.18266,4.152,0.558,0.0,0.0,0.0,0.0,0.0
2011-03-28 11:00:00,0.5680000000000001,non_summer,offpeak,0.05209,3.5940000000000003,0.0,0.24,0.0,0.808,0.0,0.5680000000000001
2011-03-28 12:00:00,0.608,non_summer,offpeak,0.05209,3.8340000000000005,0.0,0.24,0.0,0.848,0.0,0.608
2011-03-28 13:00:00,0.682,non_summer,offpeak,0.05209,4.074000000000001,0.0,0.24,0.0,0.922,0.0,0.682
2011-03-28 14:00:00,0.798,non_summer,offpeak,0.05209,4.314000000000001,0.0,0.24,0.0,1.038,0.0,0.798
2011-03-28 15:00:00,0.859,non_summer,offpeak,0.05209,4.554000000000001,0.0,0.24,0.0,1.099,0.0,0.859
2011-03-28 16:00:00,0.848,non_summer,offpeak,0.05209,4.794000000000001,0.0,0.24,0.0,1.088,0.0,0.848
2011-03-28 17:00:00,0.837,non_summer,peak,0.18266,5.034000000000002,0.837,0.0,0.0,0.0,0.0,0.0
2011-03-28 18:00:00,0.9400000000000001,non_summer,peak,0.18266,4.197000000000002,0.9400000000000001,0.0,0.0,0.0,0.0,0.0
2011-03-28 19:00:00,0.932,non_summer,peak,0.18266,3.257000000000002,0.932,0.0,0.0,0.0,0.0,0.0
2011-03-28 20:00:00,0.915,non_summer,peak,0.18266,2.325000000000002,0.5250000000000021,0.0,0.3899999999999979,0.0,0.3899999999999979,0.0
2011-03-28 21:00:00,0.878,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.1179999999999999,0.0,0.878
2011-03-28 22:00:00,0.916,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.1560000000000001,0.0,0.916
2011-03-28 23:00:00,0.915,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.155,0.0,0.915
2011-03-29 00:00:00,0.935,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.175,0.0,0.935
2011-03-29 01:00:00,0.97,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.21,0.0,0.97
2011-03-29 02:00:00,1.178,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.418,0.0,1.178
2011-03-29 03:00:00,1.248,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.488,0.0,1.248
2011-03-29 04:00:00,1.131,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.371,0.0,1.131
2011-03-29 05:00:00,0.937,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.177,0.0,0.937
2011-03-29 06:00:00,0.759,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,0.999,0.0,0.759
2011-03-29 07:00:00,0.618,non_summer,peak,0.18266,4.200000000000002,0.618,0.0,0.0,0.0,0.0,0.0
2011-03-29 08:00:00,0.548,non_summer,peak,0.18266,3.582000000000002,0.548,0.0,0.0,0.0,0.0,0.0
2011-03-29 09:00:00,0.527,non_summer,peak,0.18266,3.034000000000002,0.527,0.0,0.0,0.0,0.0,0.0
2011-03-29 10:00:00,0.544,non_summer,peak,0.18266,2.507000000000002,0.544,0.0,0.0,0.0,0.0,0.0
2011-03-29 11:00:00,0.5720000000000001,non_summer,offpeak,0.05209,1.9630000000000019,0.0,0.24,0.0,0.812,0.0,0.5720000000000001
2011-03-29 12:00:00,0.678,non_summer,offpeak,0.05209,2.203000000000002,0.0,0.24,0.0,0.918,0.0,0.678
2011-03-29 13:00:00,0.8260000000000001,non_summer,offpeak,0.05209,2.4430000000000023,0.0,0.24,0.0,1.066,0.0,0.8260000000000001
2011-03-29 14:00:00,0.888,non_summer,offpeak,0.05209,2.6830000000000025,0.0,0.24,0.0,1.1280000000000001,0.0,0.888
2011-03-29 15:00:00,0.8300000000000001,non_summer,offpeak,0.05209,2.9230000000000027,0.0,0.24,0.0,1.07,0.0,0.8300000000000001
2011-03-29 16:00:00,0.804,non_summer,offpeak,0.05209,3.163000000000003,0.0,0.24,0.0,1.044,0.0,0.804
2011-03-29 17:00:00,0.774,non_summer,peak,0.18266,3.403000000000003,0.774,0.0,0.0,0.0,0.0,0.0
2011-03-29 18:00:00,0.795,non_summer,peak,0.18266,2.629000000000003,0.795,0.0,0.0,0.0,0.0,0.0
2011-03-29 19:00:00,0.81,non_summer,peak,0.18266,1.8340000000000032,0.03400000000000336,0.0,0.7759999999999967,0.0,0.7759999999999967,0.0
2011-03-29 20:00:00,0.86,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.86,0.0,0.86,0.0
2011-03-29 21:00:00,0.8300000000000001,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.07,0.0,0.8300000000000001
2011-03-29 22:00:00,0.85,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.0899999999999999,0.0,0.85
2011-03-29 23:00:00,0.845,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.085,0.0,0.845
2011-03-30 00:00:00,0.906,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.146,0.0,0.906
2011-03-30 01:00:00,0.982,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.222,0.0,0.982
2011-03-30 02:00:00,1.166,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.406,0.0,1.166
2011-03-30 03:00:00,1.254,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.494,0.0,1.254
2011-03-30 04:00:00,1.139,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.379,0.0,1.139
2011-03-30 05:00:00,0.9480000000000001,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.1880000000000002,0.0,0.9480000000000001
2011-03-30 06:00:00,0.743,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,0.983,0.0,0.743
2011-03-30 07:00:00,0.607,non_summer,peak,0.18266,4.200000000000002,0.607,0.0,0.0,0.0,0.0,0.0
2011-03-30 08:00:00,0.56,non_summer,peak,0.18266,3.5930000000000017,0.56,0.0,0.0,0.0,0.0,0.0
2011-03-30 09:00:00,0.543,non_summer,peak,0.18266,3.0330000000000017,0.543,0.0,0.0,0.0,0.0,0.0
2011-03-30 10:00:00,0.556,non_summer,peak,0.18266,2.4900000000000015,0.556,0.0,0.0,0.0,0.0,0.0
2011-03-30 11:00:00,0.605,non_summer,offpeak,0.05209,1.9340000000000015,0.0,0.24,0.0,0.845,0.0,0.605
2011-03-30 12:00:00,0.722,non_summer,offpeak,0.05209,2.1740000000000013,0.0,0.24,0.0,0.962,0.0,0.722
2011-03-30 13:00:00,0.8190000000000001,non_summer,offpeak,0.05209,2.4140000000000015,0.0,0.24,0.0,1.0590000000000002,0.0,0.8190000000000001
2011-03-30 14:00:00,0.877,non_summer,offpeak,0.05209,2.6540000000000017,0.0,0.24,0.0,1.117,0.0,0.877
2011-03-30 15:00:00,0.804,non_summer,offpeak,0.05209,2.894000000000002,0.0,0.24,0.0,1.044,0.0,0.804
2011-03-30 16:00:00,0.785,non_summer,offpeak,0.05209,3.134000000000002,0.0,0.24,0.0,1.025,0.0,0.785
2011-03-30 17:00:00,0.81,non_summer,peak,0.18266,3.3740000000000023,0.81,0.0,0.0,0.0,0.0,0.0
2011-03-30 18:00:00,0.808,non_summer,peak,0.18266,2.5640000000000023,0.7640000000000025,0.0,0.0439999999999976,0.0,0.0439999999999976,0.0
2011-03-30 19:00:00,0.841,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.841,0.0,0.841,0.0
2011-03-30 20:00:00,0.8290000000000001,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.8290000000000001,0.0,0.8290000000000001,0.0
2011-03-30 21:00:00,0.8160000000000001,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.056,0.0,0.8160000000000001
2011-03-30 22:00:00,0.801,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.041,0.0,0.801
2011-03-30 23:00:00,0.808,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.048,0.0,0.808
2011-03-31 00:00:00,0.884,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.124,0.0,0.884
2011-03-31 01:00:00,0.966,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.206,0.0,0.966
2011-03-31 02:00:00,1.163,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.403,0.0,1.163
2011-03-31 03:00:00,1.235,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.475,0.0,1.235
2011-03-31 04:00:00,1.159,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.399,0.0,1.159
2011-03-31 05:00:00,0.933,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.173,0.0,0.933
2011-03-31 06:00:00,0.742,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,0.982,0.0,0.742
2011-03-31 07:00:00,0.607,non_summer,peak,0.18266,4.200000000000002,0.607,0.0,0.0,0.0,0.0,0.0
2011-03-31 08:00:00,0.557,non_summer,peak,0.18266,3.5930000000000017,0.557,0.0,0.0,0.0,0.0,0.0
2011-03-31 09:00:00,0.53,non_summer,peak,0.18266,3.036000000000002,0.53,0.0,0.0,0.0,0.0,0.0
2011-03-31 10:00:00,0.535,non_summer,peak,0.18266,2.506000000000002,0.535,0.0,0.0,0.0,0.0,0.0
2011-03-31 11:00:00,0.594,non_summer,offpeak,0.05209,1.9710000000000019,0.0,0.24,0.0,0.834,0.0,0.594
2011-03-31 12:00:00,0.644,non_summer,offpeak,0.05209,2.211000000000002,0.0,0.24,0.0,0.884,0.0,0.644
2011-03-31 13:00:00,0.806,non_summer,offpeak,0.05209,2.4510000000000023,0.0,0.24,0.0,1.046,0.0,0.806
2011-03-31 14:00:00,0.855,non_summer,offpeak,0.05209,2.6910000000000025,0.0,0.24,0.0,1.095,0.0,0.855
2011-03-31 15:00:00,0.8270000000000001,non_summer,offpeak,0.05209,2.9310000000000027,0.0,0.24,0.0,1.0670000000000002,0.0,0.8270000000000001
2011-03-31 16:00:00,0.806,non_summer,offpeak,0.05209,3.171000000000003,0.0,0.24,0.0,1.046,0.0,0.806
2011-03-31 17:00:00,0.784,non_summer,peak,0.18266,3.411000000000003,0.784,0.0,0.0,0.0,0.0,0.0
2011-03-31 18:00:00,0.78,non_summer,peak,0.18266,2.6270000000000033,0.78,0.0,0.0,0.0,0.0,0.0
2011-03-31 19:00:00,0.8140000000000001,non_summer,peak,0.18266,1.8470000000000033,0.04700000000000348,0.0,0.7669999999999966,0.0,0.7669999999999966,0.0
2011-03-31 20:00:00,0.8310000000000001,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.8310000000000001,0.0,0.8310000000000001,0.0
2011-03-31 21:00:00,0.802,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.042,0.0,0.802
2011-03-31 22:00:00,0.8,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.04,0.0,0.8
2011-03-31 23:00:00,0.8320000000000001,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.072,0.0,0.8320000000000001
2011-04-01 00:00:00,0.919,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.159,0.0,0.919
2011-04-01 01:00:00,0.995,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.2349999999999999,0.0,0.995
2011-04-01 02:00:00,1.12,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.36,0.0,1.12
2011-04-01 03:00:00,1.173,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.413,0.0,1.173
2011-04-01 04:00:00,1.112,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.352,0.0,1.112
2011-04-01 05:00:00,0.932,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.1720000000000002,0.0,0.932
2011-04-01 06:00:00,0.782,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,1.022,0.0,0.782
2011-04-01 07:00:00,0.619,non_summer,peak,0.18266,4.200000000000002,0.619,0.0,0.0,0.0,0.0,0.0
2011-04-01 08:00:00,0.5740000000000001,non_summer,peak,0.18266,3.581000000000002,0.5740000000000001,0.0,0.0,0.0,0.0,0.0
2011-04-01 09:00:00,0.543,non_summer,peak,0.18266,3.0070000000000023,0.543,0.0,0.0,0.0,0.0,0.0
2011-04-01 10:00:00,0.522,non_summer,peak,0.18266,2.464000000000002,0.522,0.0,0.0,0.0,0.0,0.0
2011-04-01 11:00:00,0.556,non_summer,offpeak,0.05209,1.9420000000000022,0.0,0.24,0.0,0.796,0.0,0.556
2011-04-01 12:00:00,0.62,non_summer,offpeak,0.05209,2.182000000000002,0.0,0.24,0.0,0.86,0.0,0.62
2011-04-01 13:00:00,0.834,non_summer,offpeak,0.05209,2.4220000000000024,0.0,0.24,0.0,1.0739999999999998,0.0,0.834
2011-04-01 14:00:00,0.858,non_summer,offpeak,0.05209,2.6620000000000026,0.0,0.24,0.0,1.0979999999999999,0.0,0.858
2011-04-01 15:00:00,0.8250000000000001,non_summer,offpeak,0.05209,2.902000000000003,0.0,0.24,0.0,1.065,0.0,0.8250000000000001
2011-04-01 16:00:00,0.8130000000000001,non_summer,offpeak,0.05209,3.142000000000003,0.0,0.24,0.0,1.053,0.0,0.8130000000000001
2011-04-01 17:00:00,0.786,non_summer,peak,0.18266,3.3820000000000032,0.786,0.0,0.0,0.0,0.0,0.0
2011-04-01 18:00:00,0.8320000000000001,non_summer,peak,0.18266,2.596000000000003,0.7960000000000034,0.0,0.0359999999999967,0.0,0.0359999999999967,0.0
2011-04-01 19:00:00,0.877,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.877,0.0,0.877,0.0
2011-04-01 20:00:00,0.833,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.833,0.0,0.833,0.0
2011-04-01 21:00:00,0.79,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.03,0.0,0.79
2011-04-01 22:00:00,0.765,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.005,0.0,0.765
2011-04-01 23:00:00,0.771,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.0110000000000001,0.0,0.771
2011-04-02 00:00:00,0.8220000000000001,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.062,0.0,0.8220000000000001
2011-04-02 01:00:00,0.966,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.206,0.0,0.966
2011-04-02 02:00:00,1.11,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.35,0.0,1.11
2011-04-02 03:00:00,1.157,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.397,0.0,1.157
2011-04-02 04:00:00,1.07,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.31,0.0,1.07
2011-04-02 05:00:00,0.918,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.158,0.0,0.918
2011-04-02 06:00:00,0.755,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,0.995,0.0,0.755
2011-04-02 07:00:00,0.622,non_summer,offpeak,0.05209,4.200000000000002,0.0,0.24,0.0,0.862,0.0,0.622
2011-04-02 08:00:00,0.5700000000000001,non_summer,offpeak,0.05209,4.440000000000002,0.0,0.24,0.0,0.81,0.0,0.5700000000000001
2011-04-02 09:00:00,0.536,non_summer,offpeak,0.05209,4.680000000000002,0.0,0.24,0.0,0.776,0.0,0.536
2011-04-02 10:00:00,0.543,non_summer,offpeak,0.05209,4.920000000000003,0.0,0.24,0.0,0.783,0.0,0.543
2011-04-02 11:00:00,0.5760000000000001,non_summer,offpeak,0.05209,5.160000000000003,0.0,0.24,0.0,0.8160000000000001,0.0,0.5760000000000001
2011-04-02 12:00:00,0.638,non_summer,offpeak,0.05209,5.400000000000003,0.0,0.24,0.0,0.878,0.0,0.638
2011-04-02 13:00:00,0.786,non_summer,offpeak,0.05209,5.640000000000003,0.0,0.24,0.0,1.026,0.0,0.786
2011-04-02 14:00:00,0.836,non_summer,offpeak,0.05209,5.8800000000000034,0.0,0.11999999999999655,0.0,0.9559999999999965,0.0,0.836
2011-04-02 15:00:00,0.891,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.891,0.0,0.891
2011-04-02 16:00:00,0.834,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.834,0.0,0.834
2011-04-02 17:00:00,0.889,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.889,0.0,0.889
2011-04-02 18:00:00,0.874,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.874,0.0,0.874
2011-04-02 19:00:00,0.872,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.872,0.0,0.872
2011-04-02 20:00:00,0.86,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.86,0.0,0.86
2011-04-02 21:00:00,0.878,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.878,0.0,0.878
2011-04-02 22:00:00,0.844,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.844,0.0,0.844
2011-04-02 23:00:00,0.847,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.847,0.0,0.847
2011-04-03 00:00:00,0.846,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.846,0.0,0.846
2011-04-03 01:00:00,0.924,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.924,0.0,0.924
2011-04-03 02:00:00,1.059,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.059,0.0,1.059
2011-04-03 03:00:00,1.114,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.114,0.0,1.114
2011-04-03 04:00:00,1.029,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.029,0.0,1.029
2011-04-03 05:00:00,0.924,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.924,0.0,0.924
2011-04-03 06:00:00,0.761,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.761,0.0,0.761
2011-04-03 07:00:00,0.642,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.642,0.0,0.642
2011-04-03 08:00:00,0.578,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.578,0.0,0.578
2011-04-03 09:00:00,0.541,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.541,0.0,0.541
2011-04-03 10:00:00,0.536,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.536,0.0,0.536
2011-04-03 11:00:00,0.531,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.531,0.0,0.531
2011-04-03 12:00:00,0.58,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.58,0.0,0.58
2011-04-03 13:00:00,0.682,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.682,0.0,0.682
2011-04-03 14:00:00,0.788,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.788,0.0,0.788
2011-04-03 15:00:00,0.89,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.89,0.0,0.89
2011-04-03 16:00:00,0.932,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.932,0.0,0.932
2011-04-03 17:00:00,0.968,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.968,0.0,0.968
2011-04-03 18:00:00,0.9510000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.9510000000000001,0.0,0.9510000000000001
2011-04-03 19:00:00,1.0030000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.0030000000000001,0.0,1.0030000000000001
2011-04-03 20:00:00,0.9550000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.9550000000000001,0.0,0.9550000000000001
2011-04-03 21:00:00,0.898,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.898,0.0,0.898
2011-04-03 22:00:00,0.902,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.902,0.0,0.902
2011-04-03 23:00:00,0.898,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.898,0.0,0.898
2011-04-04 00:00:00,0.925,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.925,0.0,0.925
2011-04-04 01:00:00,0.983,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.983,0.0,0.983
2011-04-04 02:00:00,1.1380000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.1380000000000001,0.0,1.1380000000000001
2011-04-04 03:00:00,1.194,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.194,0.0,1.194
2011-04-04 04:00:00,1.072,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.072,0.0,1.072
2011-04-04 05:00:00,0.923,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.923,0.0,0.923
2011-04-04 06:00:00,0.772,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.772,0.0,0.772
2011-04-04 07:00:00,0.631,non_summer,peak,0.18266,6.0,0.631,0.0,0.0,0.0,0.0,0.0
2011-04-04 08:00:00,0.5740000000000001,non_summer,peak,0.18266,5.369,0.5740000000000001,0.0,0.0,0.0,0.0,0.0
2011-04-04 09:00:00,0.535,non_summer,peak,0.18266,4.795,0.535,0.0,0.0,0.0,0.0,0.0
2011-04-04 10:00:00,0.532,non_summer,peak,0.18266,4.26,0.532,0.0,0.0,0.0,0.0,0.0
2011-04-04 11:00:00,0.539,non_summer,offpeak,0.05209,3.7279999999999998,0.0,0.24,0.0,0.779,0.0,0.539
2011-04-04 12:00:00,0.614,non_summer,offpeak,0.05209,3.968,0.0,0.24,0.0,0.854,0.0,0.614
2011-04-04 13:00:00,0.686,non_summer,offpeak,0.05209,4.208,0.0,0.24,0.0,0.926,0.0,0.686
2011-04-04 14:00:00,0.807,non_summer,offpeak,0.05209,4.448,0.0,0.24,0.0,1.0470000000000002,0.0,0.807
